UNIQUE INTERNAL CODE	PRODUCT NAME	PRODUCT DESCRIPTION	PRODUCT PRICE	PRODUCT URL	IMAGE URL	CATEGORY	SHIPPING COST	GENDER	COLOR	GOOGLE TAX	MANUFACTURER	Google Age Group	MPN(Manufacturer Part Number)
1055	Amethyst Pendants  in Sterling Silver	Amethyst Pendants Solitaire amethyst pendant with two stones. 1 inch total length. Big stone is 1/2 inches long. Sparkles very nicely. Stone size 6x8 mm octagon and 5mm round.   	17	http://www.semiprecious.com/detail.cfm?itemnumber=1055	http://www.semiprecious.com/images/Pendants/1055.jpg	Clothing & Accessories > Jewelry > Pendants	3.99	f	purple	US:TX:8.25:y	Semiprecious.com	Adult	1055
1264	Amethyst Studs Earrings  in Sterling Silver	Amethyst Earrings A faceted solitaire of amethyst set in gold plated silver. 0.25 inch in diameter.   	22	http://www.semiprecious.com/detail.cfm?itemnumber=1264	http://www.semiprecious.com/images/Earrings/1264.jpg	Clothing & Accessories > Jewelry > Earrings	3.99	f	purple	US:TX:8.25:y	Semiprecious.com	Adult	1264
1564	Rose Quartz Rings  in Sterling Silver	Rose quartz Rings This rose quartz stone set in sterling silver with rope detail. Very large stone varies in size according to ring size and is exactly as wide as the ring.	64	http://www.semiprecious.com/detail.cfm?itemnumber=1564	http://www.semiprecious.com/images/Rings/1564.jpg	Clothing & Accessories > Jewelry > Rings	3.99	f	pink	US:TX:8.25:y	Semiprecious.com	Adult	1564
1578	Sardonyx Bowls Healing	Sardonyx Healing This striking Sardonyx healing bowl exemplifies functional beauty. According to lore, Sardonyx brings about spiritual and intellectual inspiration while keeping emotions and passions at bay. 3.5 inches diameter.    	87	http://www.semiprecious.com/detail.cfm?itemnumber=1578	http://www.semiprecious.com/images/Healing/1578.jpg	Clothing & Accessories > Jewelry > Healing	3.99	f	black	US:TX:8.25:y	Semiprecious.com	Adult	1578
1845	Malachite Pendants  in Sterling Silver	Malachite Pendants Square Malachite set in silver, beautiful natural colors. Must have item. Length 1 inch & width 0.6 inch. Stone size 17x26 mm approx.   	32	http://www.semiprecious.com/detail.cfm?itemnumber=1845	http://www.semiprecious.com/images/Pendants/1845.jpg	Clothing & Accessories > Jewelry > Pendants	3.99	f	green	US:TX:8.25:y	Semiprecious.com	Adult	1845
18574	Amethyst Pendants  in Sterling Silver	Amethyst Pendants Sterling silver pendant with amethyst center (shown on right). Uniform flower design. .75 inch diameter.<p>See item #721 for peridot center. 	32	http://www.semiprecious.com/detail.cfm?itemnumber=18574	http://www.semiprecious.com/images/Pendants/18574.jpg	Clothing & Accessories > Jewelry > Pendants	3.99	f	green,purple,multi-color	US:TX:8.25:y	Semiprecious.com	Adult	18574
18576	Jasper Donut Pendants	Jasper Pendants This donut pendant is made from deep black jasper and measures approximately 1 inches across.	12	http://www.semiprecious.com/detail.cfm?itemnumber=18576	http://www.semiprecious.com/images/Pendants/18576.jpg	Clothing & Accessories > Jewelry > Pendants	3.99	f	black	US:TX:8.25:y	Semiprecious.com	Adult	18576
18188	Moonstone Valentines-Day Earrings  in Sterling Silver	Moonstone Earrings These earrings feature a small round blue topaz and larger oval moonstone set in sterling silver. <p>Blue topaz is 5mm and the moonstone is 12mm x 9.5mm. <p>Earrings are 34.5mm in length.	80	http://www.semiprecious.com/detail.cfm?itemnumber=18188	http://www.semiprecious.com/images/Earrings/18188.jpg	Clothing & Accessories > Jewelry > Earrings	3.99	f	blue,white	US:TX:8.25:y	Semiprecious.com	Adult	18188
18264	Blue Topaz Heart Pendants  in Sterling Silver	Blue topaz pendants A heart for your loved one, or even for yourself, with over 20 blue topaz faceted stones used to make this exquisite pendant. You may also choose a crystal pendant. Please see drop down menu for availability.	22	http://www.semiprecious.com/detail.cfm?itemnumber=18264	http://www.semiprecious.com/images/pendants/18264.jpg	Clothing & Accessories > Jewelry > pendants	3.99	f	blue	US:TX:8.25:y	Semiprecious.com	Adult	18264
18266	Moonstone Earrings	Moonstone Earrings 14 karat gold plated sterling silver faceted pear shape rainbow moonstone wire earrings. The rainbow moonstone measures 14.7mm x 19mm. The earrings hang approximately 36mm.	77	http://www.semiprecious.com/detail.cfm?itemnumber=18266	http://www.semiprecious.com/images/Earrings/18266.jpg	Clothing & Accessories > Jewelry > Earrings	3.99	f	white	US:TX:8.25:y	Semiprecious.com	Adult	18266
18269	Moonstone Earrings	Moonstone Earrings Sterling silver french wire earrings with rainbow moonstone and iolite. Rainbow moonstone beads are approximately 6mm and the size of the iolite chunks will vary.	37	http://www.semiprecious.com/detail.cfm?itemnumber=18269	http://www.semiprecious.com/images/Earrings/18269.jpg	Clothing & Accessories > Jewelry > Earrings	3.99	f	blue,gray,white	US:TX:8.25:y	Semiprecious.com	Adult	18269
18342	Sunstone Pendants  in Sterling Silver	Sunstone pendants .	53	http://www.semiprecious.com/detail.cfm?itemnumber=18342	http://www.semiprecious.com/images/pendants/18342.jpg	Clothing & Accessories > Jewelry > pendants	3.99	f	brown,yellow	US:TX:8.25:y	Semiprecious.com	Adult	18342
18349	Lapis Lazuli Pendants  in Sterling Silver	Lapis lazuli pendants .	72	http://www.semiprecious.com/detail.cfm?itemnumber=18349	http://www.semiprecious.com/images/pendants/18349.jpg	Clothing & Accessories > Jewelry > pendants	3.99	f	blue,yellow	US:TX:8.25:y	Semiprecious.com	Adult	18349
18357	Labradorite Rings  in Sterling Silver	Labradorite rings High quality blue fire labradorite.	87	http://www.semiprecious.com/detail.cfm?itemnumber=18357	http://www.semiprecious.com/images/rings/18357.jpg	Clothing & Accessories > Jewelry > rings	3.99	f	blue,gray	US:TX:8.25:y	Semiprecious.com	Adult	18357
18361	Zosite Pendants  in Sterling Silver	Zosite pendants .	74	http://www.semiprecious.com/detail.cfm?itemnumber=18361	http://www.semiprecious.com/images/pendants/18361.jpg	Clothing & Accessories > Jewelry > pendants	3.99	f	green,red	US:TX:8.25:y	Semiprecious.com	Adult	18361
18365	Peridot Cross Pendants  in Sterling Silver	Peridot pendants .	70	http://www.semiprecious.com/detail.cfm?itemnumber=18365	http://www.semiprecious.com/images/pendants/18365.jpg	Clothing & Accessories > Jewelry > pendants	3.99	f	green	US:TX:8.25:y	Semiprecious.com	Adult	18365
18394	Iolite Rings  in Sterling Silver	Iolite rings This ring features a round faceted iolite gemstone set in a sleek sterling silver band.<p>-Stone size is approximately 7mm.	47	http://www.semiprecious.com/detail.cfm?itemnumber=18394	http://www.semiprecious.com/images/rings/18394.jpg	Clothing & Accessories > Jewelry > rings	3.99	f	blue	US:TX:8.25:y	Semiprecious.com	Adult	18394
18400	Citrine Rings  in Sterling Silver	Citrine rings This ring features a faceted oval citrine stone with an exposed prong setting on a sterling silver band.<p>-Stone size is approximately 12 x 10mm.	50	http://www.semiprecious.com/detail.cfm?itemnumber=18400	http://www.semiprecious.com/images/rings/18400.jpg	Clothing & Accessories > Jewelry > rings	3.99	f	yellow	US:TX:8.25:y	Semiprecious.com	Adult	18400
18405	Moonstone Rings  in Sterling Silver	Moonstone rings This ring features a beautiful rainbow moonstone with a unique sterling silver setting and simple band.<p>-Stone size is approximately 17mm x 14mm.	60	http://www.semiprecious.com/detail.cfm?itemnumber=18405	http://www.semiprecious.com/images/rings/18405.jpg	Clothing & Accessories > Jewelry > rings	3.99	f	blue,white	US:TX:8.25:y	Semiprecious.com	Adult	18405
18415	Moonstone Rings  in Sterling Silver	Moonstone rings This ring features a smooth moonstone cabochon set in a sterling silver ring.<p>-Stone size is approximately 5mm.</br>-Ring height with stone is approximately 7.5mm.	47	http://www.semiprecious.com/detail.cfm?itemnumber=18415	http://www.semiprecious.com/images/rings/18415.jpg	Clothing & Accessories > Jewelry > rings	3.99	f	white	US:TX:8.25:y	Semiprecious.com	Adult	18415
10498	Emerald Art-Deco Pendants  in Sterling Silver	Emerald pendants This elegant pendant features a Brazilian faceted emerald gem stone set in sterling silver. 3/4 inch long (bail not included). Stone size 6mm x 4mm   	42	http://www.semiprecious.com/detail.cfm?itemnumber=10498	http://www.semiprecious.com/images/pendants/10498.jpg	Clothing & Accessories > Jewelry > pendants	3.99	f	green	US:TX:8.25:y	Semiprecious.com	Adult	10498
11279	Iolite Earrings  in Sterling Silver	Iolite earrings This classically styled pair of silver gemstone danglers feature a set of three fine quality iolites in three different cuts set in a single row. The silver frame is rhodium polished. <br><br>-1 inches long (not including earwire).<br>-Stone size is 4mm.   	40	http://www.semiprecious.com/detail.cfm?itemnumber=11279	http://www.semiprecious.com/images/earrings/11279.jpg	Clothing & Accessories > Jewelry > earrings	3.99	f	blue	US:TX:8.25:y	Semiprecious.com	Adult	11279
11698	Carnelian Halloween Earrings  in Sterling Silver	Carnelian earrings 5mm round Carnelian and Hematite beads separated with cubic zirconia rondelles. 925 silver earwires. These eye-catching earrings hang 1.5 inches long. We have a perfectly matched necklace, item 3061. 	33	http://www.semiprecious.com/detail.cfm?itemnumber=11698	http://www.semiprecious.com/images/earrings/11698.jpg	Clothing & Accessories > Jewelry > earrings	3.99	f	black,orange	US:TX:8.25:y	Semiprecious.com	Adult	11698
18190	Sapphire Valentines-Day Earrings  in Sterling Silver	Sapphire earrings These earrings feature an oval faceted rough-cut sapphire surrounded by clear CZs set in sterling silver with french ear wires. <p>Sapphire is approximately 5.5mm x 8mm, CZs are 2mm and the earrings hang approximately 29.5mm.	77	http://www.semiprecious.com/detail.cfm?itemnumber=18190	http://www.semiprecious.com/images/earrings/18190.jpg	Clothing & Accessories > Jewelry > earrings	3.99	f	blue,white	US:TX:8.25:y	Semiprecious.com	Adult	18190
18276	Ruby Bracelets  in Sterling Silver	Ruby Bracelets .	247	http://www.semiprecious.com/detail.cfm?itemnumber=18276	http://www.semiprecious.com/images/Bracelets/18276.jpg	Clothing & Accessories > Jewelry > Bracelets	3.99	f	pink	US:TX:8.25:y	Semiprecious.com	Adult	18276
18281	Garnet Bracelets  in Sterling Silver	Garnet Bracelets .	294	http://www.semiprecious.com/detail.cfm?itemnumber=18281	http://www.semiprecious.com/images/Bracelets/18281.jpg	Clothing & Accessories > Jewelry > Bracelets	3.99	f	multi-color	US:TX:8.25:y	Semiprecious.com	Adult	18281
18282	Lapis Lazuli Bracelets  in Sterling Silver	Lapis Lazuli bracelets This gorgeous bracelet is set with lapis lazuli oval gemstones set in sterling silver. Stone size is 9 mm x 10 mm approx. Also available in our German silver section.	68	http://www.semiprecious.com/detail.cfm?itemnumber=18282	http://www.semiprecious.com/images/bracelets/18282.jpg	Clothing & Accessories > Jewelry > bracelets	3.99	f	blue	US:TX:8.25:y	Semiprecious.com	Adult	18282
18285	Ruby Earrings  in Sterling Silver	Ruby Earrings .	69	http://www.semiprecious.com/detail.cfm?itemnumber=18285	http://www.semiprecious.com/images/Earrings/18285.jpg	Clothing & Accessories > Jewelry > Earrings	3.99	f	pink,red	US:TX:8.25:y	Semiprecious.com	Adult	18285
18290	Emerald Earrings  in Sterling Silver	Emerald Earrings .	62	http://www.semiprecious.com/detail.cfm?itemnumber=18290	http://www.semiprecious.com/images/Earrings/18290.jpg	Clothing & Accessories > Jewelry > Earrings	3.99	f	green	US:TX:8.25:y	Semiprecious.com	Adult	18290
18291	Tourmaline Rings  in Sterling Silver	Tourmaline rings .	107	http://www.semiprecious.com/detail.cfm?itemnumber=18291	http://www.semiprecious.com/images/rings/18291.jpg	Clothing & Accessories > Jewelry > rings	3.99	f	green,multi-color	US:TX:8.25:y	Semiprecious.com	Adult	18291
18300	Lapis Lazuli Earrings  in Sterling Silver	Lapis lazuli Earrings .	46	http://www.semiprecious.com/detail.cfm?itemnumber=18300	http://www.semiprecious.com/images/Earrings/18300.jpg	Clothing & Accessories > Jewelry > Earrings	3.99	f	blue	US:TX:8.25:y	Semiprecious.com	Adult	18300
18344	Moonstone Pendants  in Sterling Silver	Moonstone pendants .	59	http://www.semiprecious.com/detail.cfm?itemnumber=18344	http://www.semiprecious.com/images/pendants/18344.jpg	Clothing & Accessories > Jewelry > pendants	3.99	f	gray,white	US:TX:8.25:y	Semiprecious.com	Adult	18344
18351	Lapis Lazuli Pendants  in Sterling Silver	Lapis lazuli pendants .	79	http://www.semiprecious.com/detail.cfm?itemnumber=18351	http://www.semiprecious.com/images/pendants/18351.jpg	Clothing & Accessories > Jewelry > pendants	3.99	f	blue,yellow	US:TX:8.25:y	Semiprecious.com	Adult	18351
18353	Lapis Lazuli Pendants  in Sterling Silver	Lapis lazuli pendants .	77	http://www.semiprecious.com/detail.cfm?itemnumber=18353	http://www.semiprecious.com/images/pendants/18353.jpg	Clothing & Accessories > Jewelry > pendants	3.99	f	blue,yellow	US:TX:8.25:y	Semiprecious.com	Adult	18353
18354	Black Onyx Pendants  in Sterling Silver	Black onyx pendants .	58	http://www.semiprecious.com/detail.cfm?itemnumber=18354	http://www.semiprecious.com/images/pendants/18354.jpg	Clothing & Accessories > Jewelry > pendants	3.99	f	black	US:TX:8.25:y	Semiprecious.com	Adult	18354
18360	Chrysocolla Pendants  in Sterling Silver	Chrysocolla pendants A unique cut stone with royal blue and black colors creating an exciting look	77	http://www.semiprecious.com/detail.cfm?itemnumber=18360	http://www.semiprecious.com/images/pendants/18360.jpg	Clothing & Accessories > Jewelry > pendants	3.99	f	black,blue,gray	US:TX:8.25:y	Semiprecious.com	Adult	18360
18362	Garnet Heart Pendants  in Sterling Silver	Garnet pendants .	50	http://www.semiprecious.com/detail.cfm?itemnumber=18362	http://www.semiprecious.com/images/pendants/18362.jpg	Clothing & Accessories > Jewelry > pendants	3.99	f	red	US:TX:8.25:y	Semiprecious.com	Adult	18362
18364	Amethyst Heart Pendants  in Sterling Silver	Amethyst pendants .	60	http://www.semiprecious.com/detail.cfm?itemnumber=18364	http://www.semiprecious.com/images/pendants/18364.jpg	Clothing & Accessories > Jewelry > pendants	3.99	f	purple	US:TX:8.25:y	Semiprecious.com	Adult	18364
18366	Moonstone Cross Pendants  in Sterling Silver	Moonstone Pendants .	67	http://www.semiprecious.com/detail.cfm?itemnumber=18366	http://www.semiprecious.com/images/Pendants/18366.jpg	Clothing & Accessories > Jewelry > Pendants	3.99	f	blue,white	US:TX:8.25:y	Semiprecious.com	Adult	18366
18367	Amethyst Cross Pendants  in Sterling Silver	Amethyst Pendants High quality african amethyst cross.	65	http://www.semiprecious.com/detail.cfm?itemnumber=18367	http://www.semiprecious.com/images/Pendants/18367.jpg	Clothing & Accessories > Jewelry > Pendants	3.99	f	blue	US:TX:8.25:y	Semiprecious.com	Adult	18367
18418	Garnet Classic Rings  in Sterling Silver	Garnet rings Beautiful Garnet Trio Womens Ring. Weight is approx. 10 grams. Stone size approx. 5 mm.	65	http://www.semiprecious.com/detail.cfm?itemnumber=18418	http://www.semiprecious.com/images/rings/18418.jpg	Clothing & Accessories > Jewelry > rings	3.99	f	red	US:TX:8.25:y	Semiprecious.com	Adult	18418
18595	Turquoise Ethnic Pendants  in Sterling Silver	Turquoise pendants This pendant features a triangular cabochon of copper turquoise set in a sterling silver bezel embellished with a faceted garnet gemstone.<p>-Length is approximately 1.25 inches without bail.</br>-Measures approximately 1.25 inches inches at widest point.</br>-Garnet is approximately 5mm.	76	http://www.semiprecious.com/detail.cfm?itemnumber=18595	http://www.semiprecious.com/images/pendants/18595.jpg	Clothing & Accessories > Jewelry > pendants	3.99	f	brown,red	US:TX:8.25:y	Semiprecious.com	Adult	18595
12429	Jasper American-Southwest Pendants  in Sterling Silver	Jasper pendants This distinctive silver pendant design features a lustrous jasper cabochon displaying an interesting and unusual pattern The gray white matrix of the gemstone forms a soothing and blending combination with the patterned silver frame on which it is adorned. A chunky piece for your elegant neckline. The pendant is 1.5 inch long. Stone size is 20mm x 	42	http://www.semiprecious.com/detail.cfm?itemnumber=12429	http://www.semiprecious.com/images/pendants/12429.jpg	Clothing & Accessories > Jewelry > pendants	3.99	f	brown,white	US:TX:8.25:y	Semiprecious.com	Adult	12429
12539	Peridot Heart Pendants  in Sterling Silver	Peridot pendants you will adore the magical charm of this unusually styled and sensational heart shaped pendant design. Words are not enough to describe the striking charm of the gemstone set heart placed inside another sterling silver heart frame. The precious peridot is used to dazzle in this fascinating piece. Gift it to that special someone and see for yourself	37	http://www.semiprecious.com/detail.cfm?itemnumber=12539	http://www.semiprecious.com/images/pendants/12539.jpg	Clothing & Accessories > Jewelry > pendants	3.99	f	green	US:TX:8.25:y	Semiprecious.com	Adult	12539
